order_id,customer_id,store_id,order_date,order_status
8526,1047,170,2025-06-15,completed
8527,3246,224,2025-06-13,returned
8528,4293,208,2025-03-26,completed
8529,3304,331,2025-04-15,returned
8530,1829,153,2025-04-16,returned
8531,3421,242,2025-05-03,completed
8532,2440,425,2025-05-07,returned
8533,2021,73,2025-05-31,cancelled
8534,730,456,2025-05-01,completed
8535,1894,271,2025-04-07,cancelled
8536,1518,159,2025-05-22,pending
8537,3848,196,2025-05-11,pending
8538,1251,53,2025-03-30,cancelled
8539,2888,290,2025-05-21,returned
8540,1983,465,2025-04-19,returned
8541,2417,106,2025-04-27,returned
8542,1867,306,2025-04-07,cancelled
8543,2760,470,2025-06-14,cancelled
8544,60,103,2025-04-29,cancelled
8545,2625,404,2025-04-26,cancelled
8546,3398,186,2025-05-16,returned
8547,3015,102,2025-03-24,completed
8548,3850,30,2025-05-10,returned
8549,1780,17,2025-06-08,completed
8550,1226,379,2025-04-18,completed
8551,129,340,2025-06-09,pending
8552,3832,482,2025-06-18,pending
8553,3115,344,2025-06-12,returned
8554,1815,350,2025-05-20,pending
8555,2875,377,2025-05-02,returned
8556,3779,105,2025-04-13,pending
8557,1393,485,2025-06-19,pending
8558,2336,471,2025-04-07,returned
8559,2195,289,2025-06-13,pending
8560,4903,34,2025-06-18,returned
8561,3207,3,2025-04-15,completed
8562,4754,64,2025-06-09,completed
8563,4942,6,2025-04-10,cancelled
8564,4496,266,2025-06-20,returned
8565,3247,369,2025-05-13,completed
8566,3624,107,2025-04-12,pending
8567,3387,159,2025-05-09,cancelled
8568,3665,397,2025-03-31,pending
8569,3843,264,2025-04-23,cancelled
8570,2975,323,2025-04-02,cancelled
8571,749,248,2025-04-23,returned
8572,478,403,2025-04-05,completed
8573,4911,102,2025-05-09,returned
8574,793,471,2025-05-06,returned
8575,2398,469,2025-06-05,cancelled
8576,4582,56,2025-04-18,completed
8577,2340,180,2025-04-24,returned
8578,2023,367,2025-03-24,cancelled
8579,3429,223,2025-04-16,cancelled
8580,2089,469,2025-04-18,returned
8581,1749,353,2025-04-01,pending
8582,4421,226,2025-05-01,completed
8583,2668,67,2025-04-12,completed
8584,2718,200,2025-04-17,returned
8585,2825,471,2025-03-24,completed
8586,4532,98,2025-05-04,returned
8587,4443,410,2025-04-19,cancelled
8588,3682,227,2025-05-28,completed
8589,4862,271,2025-04-27,pending
8590,3646,141,2025-04-21,pending
8591,2163,182,2025-05-31,completed
8592,4967,420,2025-04-12,returned
8593,4163,164,2025-05-15,pending
8594,4124,21,2025-05-19,returned
8595,1293,383,2025-04-17,cancelled
8596,474,77,2025-06-07,pending
8597,370,262,2025-05-22,returned
8598,2298,202,2025-05-30,pending
8599,2173,477,2025-04-17,pending
8600,2443,397,2025-04-26,pending
8601,2936,129,2025-05-14,returned
8602,4874,169,2025-05-15,pending
8603,919,96,2025-04-21,completed
8604,2914,200,2025-03-24,completed
8605,1927,259,2025-05-12,returned
8606,521,3,2025-05-25,completed
8607,1717,170,2025-05-03,cancelled
8608,3438,319,2025-04-21,cancelled
8609,3128,219,2025-06-04,completed
8610,2455,301,2025-05-07,completed
8611,1737,245,2025-05-27,returned
8612,2127,226,2025-06-02,cancelled
8613,3765,221,2025-05-29,completed
8614,672,219,2025-05-23,completed
8615,1526,91,2025-03-26,completed
8616,2770,23,2025-05-01,pending
8617,4707,418,2025-04-09,returned
8618,2565,180,2025-06-03,returned
8619,4119,365,2025-03-24,completed
8620,4613,463,2025-05-26,completed
8621,348,404,2025-06-16,cancelled
8622,1005,161,2025-04-09,pending
8623,1761,111,2025-04-20,cancelled
8624,1074,433,2025-05-22,returned
8625,3286,1,2025-05-03,completed
8626,1831,264,2025-06-20,cancelled
8627,2586,384,2025-04-16,completed
8628,213,86,2025-06-09,cancelled
8629,3948,99,2025-05-12,completed
8630,868,449,2025-05-05,completed
8631,562,95,2025-04-18,cancelled
8632,2899,439,2025-04-15,returned
8633,776,494,2025-06-18,completed
8634,3071,287,2025-05-01,completed
8635,3153,383,2025-04-24,completed
8636,4897,152,2025-06-15,completed
8637,1554,468,2025-06-10,returned
8638,3062,19,2025-05-24,cancelled
8639,2753,62,2025-05-24,completed
8640,4859,114,2025-03-24,returned
8641,4361,225,2025-05-30,completed
8642,4110,222,2025-05-12,returned
8643,630,248,2025-05-28,completed
8644,4394,6,2025-06-09,cancelled
8645,5000,486,2025-05-13,pending
8646,4895,436,2025-03-28,pending
8647,1335,385,2025-04-08,cancelled
8648,142,252,2025-05-28,completed
8649,4917,217,2025-05-20,completed
8650,1260,493,2025-06-08,pending
8651,1701,417,2025-05-16,pending
8652,609,391,2025-05-09,pending
8653,2290,296,2025-04-09,cancelled
8654,1337,493,2025-06-21,pending
8655,345,289,2025-05-15,cancelled
8656,339,341,2025-04-04,completed
8657,1747,245,2025-04-08,completed
8658,3860,254,2025-04-03,cancelled
8659,4278,285,2025-05-21,cancelled
8660,3157,80,2025-06-04,returned
8661,2089,277,2025-04-17,completed
8662,3184,205,2025-04-05,completed
8663,560,354,2025-05-20,pending
8664,3396,404,2025-05-24,pending
8665,269,333,2025-05-07,pending
8666,488,199,2025-03-31,cancelled
8667,602,220,2025-03-28,cancelled
8668,4018,345,2025-04-07,completed
8669,1377,57,2025-06-09,completed
8670,4542,221,2025-05-15,completed
8671,520,278,2025-05-15,completed
8672,995,342,2025-06-18,pending
8673,1885,448,2025-03-25,pending
8674,1603,31,2025-04-21,pending
8675,2659,183,2025-03-26,returned
8676,4758,369,2025-06-03,pending
8677,488,220,2025-06-14,pending
8678,1812,59,2025-04-08,cancelled
8679,2793,308,2025-05-16,returned
8680,4547,337,2025-06-15,completed
8681,166,452,2025-04-05,returned
8682,883,293,2025-04-25,returned
8683,4486,25,2025-05-04,cancelled
8684,2944,16,2025-06-19,cancelled
8685,1338,46,2025-05-14,completed
8686,1155,387,2025-05-09,completed
8687,1779,406,2025-05-10,returned
8688,49,266,2025-04-22,completed
8689,3318,403,2025-05-18,cancelled
8690,846,483,2025-06-04,completed
8691,2074,131,2025-05-23,returned
8692,349,449,2025-06-15,completed
8693,4093,465,2025-04-08,completed
8694,2103,20,2025-06-03,pending
8695,2238,218,2025-04-13,cancelled
8696,2160,144,2025-06-07,cancelled
8697,245,420,2025-04-19,returned
8698,95,303,2025-05-12,cancelled
8699,4109,18,2025-06-09,returned
8700,1079,355,2025-05-05,returned
8701,2149,175,2025-05-20,returned
8702,3541,305,2025-03-25,pending
8703,4476,469,2025-05-06,cancelled
8704,4682,335,2025-05-11,completed
8705,3991,133,2025-05-07,pending
8706,4984,141,2025-06-02,completed
8707,2499,74,2025-03-28,completed
8708,2379,318,2025-04-27,cancelled
8709,3722,477,2025-04-22,returned
8710,3532,92,2025-04-19,cancelled
8711,1561,346,2025-03-25,cancelled
8712,3721,208,2025-05-08,returned
8713,4955,44,2025-06-21,cancelled
8714,1600,23,2025-06-03,completed
8715,3201,481,2025-04-26,cancelled
8716,4059,72,2025-05-14,returned
8717,1012,241,2025-06-17,cancelled
8718,3075,456,2025-03-28,cancelled
8719,4772,465,2025-04-22,completed
8720,1104,495,2025-06-17,returned
8721,1061,312,2025-03-31,returned
8722,3180,44,2025-04-09,completed
8723,3197,199,2025-05-21,pending
8724,4425,205,2025-05-08,returned
8725,65,394,2025-06-14,pending
8726,2527,306,2025-06-18,pending
8727,2213,414,2025-03-25,returned
8728,4493,305,2025-05-14,returned
8729,3958,334,2025-05-19,completed
8730,1024,203,2025-05-04,cancelled
8731,3101,81,2025-05-25,returned
8732,4023,421,2025-05-15,cancelled
8733,368,81,2025-06-14,completed
8734,2982,421,2025-04-02,returned
8735,1083,106,2025-05-02,completed
8736,1209,166,2025-04-26,pending
8737,2241,92,2025-05-15,pending
8738,2787,78,2025-03-29,cancelled
8739,3198,426,2025-04-29,completed
8740,6,267,2025-06-06,cancelled
8741,4281,429,2025-05-08,cancelled
8742,4917,200,2025-05-06,completed
8743,3708,93,2025-05-05,completed
8744,2966,490,2025-05-25,completed
8745,2782,396,2025-05-18,pending
8746,68,321,2025-06-04,cancelled
8747,1866,170,2025-06-01,pending
8748,719,97,2025-05-30,completed
8749,4220,140,2025-04-06,cancelled
8750,3390,9,2025-05-17,cancelled
8751,1884,148,2025-05-01,pending
8752,1985,77,2025-04-18,pending
8753,1013,4,2025-05-25,completed
8754,1204,472,2025-04-17,cancelled
8755,2115,456,2025-04-13,pending
8756,893,406,2025-04-05,cancelled
8757,616,144,2025-05-13,completed
8758,4410,475,2025-05-24,returned
8759,4195,114,2025-05-02,cancelled
8760,1613,349,2025-06-14,returned
8761,3947,303,2025-05-01,pending
8762,2489,24,2025-05-07,pending
8763,792,476,2025-04-23,completed
8764,3499,477,2025-06-20,pending
8765,1869,48,2025-06-21,pending
8766,4032,319,2025-06-09,completed
8767,4115,56,2025-06-04,completed
8768,350,412,2025-05-28,returned
8769,1234,442,2025-05-14,cancelled
8770,1333,499,2025-05-31,returned
8771,2817,238,2025-04-23,returned
8772,1779,348,2025-05-18,cancelled
8773,2963,259,2025-06-11,returned
8774,3700,498,2025-05-31,cancelled
8775,2842,444,2025-04-22,pending
8776,3417,110,2025-05-06,cancelled
8777,4115,268,2025-06-02,pending
8778,1601,384,2025-04-20,returned
8779,1222,162,2025-05-23,cancelled
8780,2421,383,2025-05-21,pending
8781,1051,328,2025-03-28,cancelled
8782,1660,168,2025-05-05,completed
8783,554,461,2025-03-31,returned
8784,4313,348,2025-06-05,pending
8785,4535,13,2025-05-29,cancelled
8786,378,128,2025-05-26,cancelled
8787,2756,188,2025-06-14,pending
8788,4539,377,2025-04-13,pending
8789,4185,493,2025-04-09,returned
8790,1302,4,2025-04-29,cancelled
8791,3616,204,2025-04-13,returned
8792,3565,195,2025-04-24,returned
8793,363,273,2025-04-06,pending
8794,4427,280,2025-05-19,returned
8795,2452,165,2025-05-05,returned
8796,648,371,2025-04-11,pending
8797,456,321,2025-03-24,returned
8798,2568,107,2025-04-23,completed
8799,1763,367,2025-05-19,returned
8800,4551,185,2025-04-26,pending
8801,842,191,2025-05-10,pending
8802,3246,66,2025-05-27,completed
8803,283,247,2025-05-11,cancelled
8804,674,132,2025-06-20,cancelled
8805,1802,2,2025-04-30,completed
8806,125,413,2025-06-05,returned
8807,669,143,2025-04-02,cancelled
8808,2913,73,2025-05-22,returned
8809,2506,181,2025-04-17,returned
8810,2555,139,2025-04-12,pending
8811,1750,36,2025-05-04,returned
8812,793,416,2025-04-26,completed
8813,2969,117,2025-03-29,pending
8814,1991,455,2025-04-20,cancelled
8815,4757,478,2025-06-09,returned
8816,1349,319,2025-06-21,returned
8817,3829,15,2025-04-03,completed
8818,207,385,2025-06-12,completed
8819,1688,406,2025-05-09,cancelled
8820,1854,151,2025-05-08,cancelled
8821,4914,308,2025-06-04,returned
8822,2985,379,2025-05-18,cancelled
8823,4519,368,2025-05-16,returned
8824,564,376,2025-06-12,completed
8825,3901,263,2025-05-19,returned
8826,440,486,2025-05-28,pending
8827,948,188,2025-04-27,pending
8828,4089,311,2025-05-23,cancelled
8829,1781,234,2025-04-23,returned
8830,1799,264,2025-05-05,pending
8831,4023,463,2025-04-13,cancelled
8832,4779,445,2025-05-21,completed
8833,1726,110,2025-05-01,completed
8834,1313,86,2025-05-12,pending
8835,1877,446,2025-04-18,cancelled
8836,2164,286,2025-03-31,completed
8837,3597,8,2025-06-03,cancelled
8838,3691,106,2025-06-13,completed
8839,2558,375,2025-03-26,pending
8840,3247,285,2025-05-31,returned
8841,2537,236,2025-03-24,returned
8842,4067,131,2025-04-01,completed
8843,3761,10,2025-05-12,pending
8844,3299,198,2025-06-12,returned
8845,2894,206,2025-06-06,completed
8846,31,345,2025-03-24,returned
8847,3094,493,2025-04-29,pending
8848,1328,438,2025-05-12,pending
8849,985,444,2025-04-09,pending
8850,4414,66,2025-06-07,completed
8851,4760,425,2025-04-14,pending
8852,4125,213,2025-04-27,pending
8853,3939,285,2025-06-01,cancelled
8854,3608,69,2025-06-18,returned
8855,2142,363,2025-05-14,pending
8856,4905,106,2025-05-29,pending
8857,91,465,2025-03-31,cancelled
8858,2951,330,2025-05-09,returned
8859,4669,86,2025-05-19,completed
8860,3296,206,2025-05-08,returned
8861,266,455,2025-05-20,cancelled
8862,4449,181,2025-05-06,pending
8863,775,94,2025-05-21,pending
8864,2068,335,2025-04-22,cancelled
8865,1685,175,2025-04-22,cancelled
8866,4738,450,2025-06-21,completed
8867,922,495,2025-05-16,cancelled
8868,3548,180,2025-04-24,completed
8869,1262,496,2025-06-10,cancelled
8870,1486,61,2025-04-29,completed
8871,3186,384,2025-05-13,pending
8872,3832,286,2025-06-03,completed
8873,3882,388,2025-06-12,completed
8874,2515,287,2025-06-12,pending
8875,3083,130,2025-04-17,completed
8876,682,353,2025-05-17,returned
8877,2770,297,2025-04-16,cancelled
8878,2961,378,2025-06-17,cancelled
8879,4692,478,2025-04-11,cancelled
8880,1368,38,2025-06-19,pending
8881,4094,294,2025-04-18,pending
8882,856,107,2025-04-17,returned
8883,1585,466,2025-05-10,returned
8884,2757,296,2025-05-17,returned
8885,1453,251,2025-03-30,returned
8886,3779,219,2025-06-18,returned
8887,3902,250,2025-04-30,cancelled
8888,4653,108,2025-04-22,cancelled
8889,4580,218,2025-05-18,completed
8890,1710,427,2025-04-01,cancelled
8891,732,249,2025-05-11,cancelled
8892,4880,38,2025-04-12,cancelled
8893,1803,397,2025-06-16,completed
8894,4487,335,2025-06-21,cancelled
8895,1468,222,2025-04-10,returned
8896,1068,99,2025-04-28,pending
8897,4980,311,2025-05-16,completed
8898,4015,435,2025-05-31,returned
8899,942,187,2025-04-28,completed
8900,272,49,2025-04-27,completed
8901,672,115,2025-03-25,completed
8902,2739,158,2025-06-14,completed
8903,2522,145,2025-05-25,pending
8904,1629,212,2025-05-26,cancelled
8905,4092,317,2025-05-03,pending
8906,612,134,2025-03-24,completed
8907,713,2,2025-05-13,returned
8908,797,410,2025-05-14,returned
8909,2049,423,2025-03-26,returned
8910,4962,10,2025-06-17,cancelled
8911,4939,293,2025-04-18,completed
8912,2807,464,2025-05-09,returned
8913,1837,272,2025-03-29,completed
8914,3125,233,2025-05-03,returned
8915,3783,342,2025-03-29,pending
8916,3172,232,2025-04-02,pending
8917,300,300,2025-05-19,returned
8918,969,24,2025-04-26,pending
8919,1587,235,2025-03-25,pending
8920,3542,157,2025-06-04,pending
8921,1421,30,2025-04-22,cancelled
8922,4170,409,2025-04-07,returned
8923,4650,290,2025-06-07,returned
8924,1297,459,2025-05-11,cancelled
8925,2975,318,2025-04-22,returned
8926,849,341,2025-05-28,cancelled
8927,2965,469,2025-04-19,returned
8928,1602,81,2025-04-17,returned
8929,3825,4,2025-05-25,completed
8930,948,349,2025-05-27,cancelled
8931,2526,348,2025-04-10,completed
8932,3822,347,2025-04-09,returned
8933,1685,321,2025-05-10,pending
8934,3390,3,2025-06-10,returned
8935,4162,175,2025-05-28,returned
8936,4165,283,2025-04-27,returned
8937,515,18,2025-05-27,cancelled
8938,4956,243,2025-04-16,pending
8939,2841,257,2025-05-13,returned
8940,3923,442,2025-04-15,cancelled
8941,1742,486,2025-06-14,pending
8942,3365,141,2025-06-17,cancelled
8943,4065,27,2025-04-02,pending
8944,3135,103,2025-04-06,pending
8945,4015,203,2025-06-21,returned
8946,3476,454,2025-05-09,cancelled
8947,4871,202,2025-05-09,cancelled
8948,2743,266,2025-04-04,returned
8949,3173,198,2025-05-05,cancelled
8950,4779,325,2025-06-15,cancelled
8951,3626,382,2025-05-19,completed
8952,2858,182,2025-05-13,pending
8953,2254,438,2025-04-26,returned
8954,2071,443,2025-06-21,cancelled
8955,296,368,2025-05-19,pending
8956,2075,13,2025-04-14,cancelled
8957,1978,227,2025-03-29,returned
8958,1390,308,2025-05-16,completed
8959,4581,372,2025-03-27,cancelled
8960,4295,313,2025-06-05,returned
8961,2580,450,2025-03-26,pending
8962,2120,171,2025-05-19,completed
8963,1942,226,2025-05-10,cancelled
8964,2291,284,2025-05-04,completed
8965,3949,269,2025-05-01,completed
8966,3069,118,2025-04-15,pending
8967,1628,374,2025-05-27,cancelled
8968,3301,298,2025-04-22,pending
8969,1529,370,2025-06-14,completed
8970,2029,209,2025-05-11,returned
8971,2482,500,2025-03-31,completed
8972,2267,416,2025-05-29,completed
8973,3889,114,2025-06-07,returned
8974,1713,29,2025-05-21,cancelled
8975,716,181,2025-04-07,completed
8976,3165,112,2025-05-02,pending
8977,2110,430,2025-04-30,completed
8978,2575,53,2025-06-11,completed
8979,1157,209,2025-06-08,cancelled
8980,4232,118,2025-05-12,returned
8981,4764,222,2025-05-03,pending
8982,1656,457,2025-05-08,cancelled
8983,3233,240,2025-04-16,cancelled
8984,3499,137,2025-04-04,returned
8985,3538,382,2025-04-28,completed
8986,2029,112,2025-05-02,pending
8987,3979,101,2025-05-25,returned
8988,2167,58,2025-06-19,cancelled
8989,4872,76,2025-03-29,completed
8990,4716,146,2025-06-10,completed
8991,438,450,2025-06-16,completed
8992,174,92,2025-06-04,returned
8993,3574,23,2025-04-24,returned
8994,4369,57,2025-05-02,cancelled
8995,942,201,2025-04-30,cancelled
8996,4242,135,2025-05-07,returned
8997,3898,290,2025-04-09,returned
8998,1657,266,2025-04-16,pending
8999,1934,442,2025-06-10,completed
9000,3499,45,2025-05-12,cancelled
9001,2062,111,2025-06-03,cancelled
9002,3664,442,2025-05-02,cancelled
9003,2209,362,2025-05-22,returned
9004,4327,303,2025-06-03,pending
9005,2797,12,2025-03-31,cancelled
9006,1503,210,2025-04-28,completed
9007,1522,390,2025-04-15,returned
9008,238,372,2025-06-08,returned
9009,4325,241,2025-05-18,cancelled
9010,3545,388,2025-06-19,returned
9011,496,247,2025-03-30,completed
9012,4439,349,2025-06-06,completed
9013,1311,308,2025-05-26,pending
9014,1960,453,2025-03-26,returned
9015,778,442,2025-06-11,pending
9016,4670,57,2025-06-18,pending
9017,1537,252,2025-04-23,returned
9018,2078,187,2025-06-15,cancelled
9019,840,359,2025-04-20,pending
9020,2036,256,2025-06-09,returned
9021,4101,229,2025-05-01,completed
9022,2740,470,2025-05-21,completed
9023,4009,297,2025-06-15,completed
9024,368,322,2025-04-06,returned
9025,2977,61,2025-04-02,completed
9026,3501,137,2025-04-24,completed
9027,4063,19,2025-05-12,returned
9028,4324,105,2025-06-06,cancelled
9029,3616,272,2025-05-04,cancelled
9030,4197,497,2025-06-01,pending
9031,88,117,2025-06-05,cancelled
9032,4240,431,2025-04-12,cancelled
9033,3789,110,2025-05-15,returned
9034,2692,338,2025-06-11,cancelled
9035,60,445,2025-06-13,cancelled
9036,2149,318,2025-03-28,pending
9037,3926,95,2025-06-13,completed
9038,82,97,2025-04-28,completed
9039,3701,284,2025-04-29,pending
9040,3195,412,2025-04-25,cancelled
9041,2013,379,2025-04-06,completed
9042,3507,253,2025-04-16,cancelled
9043,4118,425,2025-04-19,cancelled
9044,2139,137,2025-03-25,completed
9045,4513,288,2025-06-07,cancelled
9046,4814,111,2025-04-02,completed
9047,1638,96,2025-06-19,completed
9048,3778,321,2025-04-21,cancelled
9049,3570,3,2025-05-16,cancelled
9050,1266,217,2025-05-07,completed
9051,1018,381,2025-04-29,cancelled
9052,1303,106,2025-06-13,completed
9053,1068,311,2025-06-02,returned
9054,3122,101,2025-03-29,pending
9055,175,492,2025-06-21,pending
9056,2015,184,2025-04-17,returned
9057,2889,136,2025-05-31,completed
9058,2006,16,2025-06-03,returned
9059,4893,330,2025-05-02,completed
9060,2894,141,2025-04-14,completed
9061,1475,350,2025-04-13,returned
9062,1708,474,2025-03-27,pending
9063,211,61,2025-06-03,pending
9064,4992,183,2025-04-30,pending
9065,766,286,2025-05-09,cancelled
9066,36,12,2025-06-10,cancelled
9067,1049,103,2025-05-14,completed
9068,4356,72,2025-06-21,completed
9069,3150,478,2025-05-04,pending
9070,455,155,2025-05-31,completed
9071,267,291,2025-04-30,pending
9072,459,466,2025-04-08,cancelled
9073,2436,272,2025-06-09,cancelled
9074,3673,112,2025-05-17,cancelled
9075,3633,388,2025-04-13,returned
9076,4916,229,2025-04-09,pending
9077,4808,416,2025-04-30,pending
9078,2220,426,2025-03-31,cancelled
9079,2683,122,2025-06-21,completed
9080,3070,440,2025-06-18,completed
9081,4390,81,2025-04-08,returned
9082,1191,441,2025-04-30,pending
9083,4221,446,2025-04-23,pending
9084,3577,478,2025-03-30,cancelled
9085,1078,301,2025-06-12,cancelled
9086,807,259,2025-04-04,cancelled
9087,1513,446,2025-06-19,cancelled
9088,2992,332,2025-04-01,returned
9089,3431,397,2025-04-23,completed
9090,2757,464,2025-06-03,cancelled
9091,4848,22,2025-06-16,pending
9092,440,480,2025-06-06,completed
9093,4712,217,2025-06-14,cancelled
9094,2485,135,2025-06-11,returned
9095,3176,53,2025-03-31,cancelled
9096,123,423,2025-06-20,cancelled
9097,4199,284,2025-06-19,cancelled
9098,4794,379,2025-05-12,completed
9099,2666,378,2025-04-12,completed
9100,4182,293,2025-05-21,pending
9101,2092,148,2025-06-08,returned
9102,2380,22,2025-05-20,pending
9103,2724,14,2025-06-13,returned
9104,3384,305,2025-03-28,cancelled
9105,2840,402,2025-04-22,cancelled
9106,4927,358,2025-06-14,pending
9107,3017,441,2025-04-13,cancelled
9108,4165,262,2025-04-17,completed
9109,508,260,2025-06-21,pending
9110,1250,229,2025-05-28,returned
9111,2702,154,2025-05-05,returned
9112,3703,322,2025-04-20,returned
9113,4040,140,2025-06-02,cancelled
9114,4706,448,2025-04-01,pending
9115,3031,146,2025-06-15,completed
9116,1034,112,2025-06-21,returned
9117,1216,436,2025-06-03,cancelled
9118,4808,416,2025-04-12,pending
9119,3953,306,2025-04-03,returned
9120,316,9,2025-03-30,returned
9121,509,364,2025-04-29,cancelled
9122,2712,458,2025-05-25,cancelled
9123,4914,146,2025-04-12,cancelled
9124,4663,353,2025-06-08,returned
9125,3784,459,2025-04-08,cancelled
9126,865,224,2025-06-07,returned
9127,1087,102,2025-05-29,cancelled
9128,3456,338,2025-06-11,returned
9129,962,79,2025-04-23,cancelled
9130,2983,301,2025-05-24,pending
9131,2815,462,2025-06-01,completed
9132,1383,398,2025-04-16,returned
9133,3531,229,2025-06-16,cancelled
9134,171,193,2025-06-08,cancelled
9135,1016,401,2025-04-14,pending
9136,1254,252,2025-04-18,pending
9137,3955,204,2025-04-06,cancelled
9138,1617,413,2025-04-24,completed
9139,2319,419,2025-06-05,cancelled
9140,928,356,2025-06-10,pending
9141,2264,53,2025-05-15,returned
9142,405,29,2025-04-15,cancelled
9143,2318,492,2025-06-17,cancelled
9144,2756,285,2025-05-05,pending
9145,2374,181,2025-03-29,cancelled
9146,2755,455,2025-04-27,cancelled
9147,3565,411,2025-05-21,pending
9148,1008,218,2025-04-11,pending
9149,1668,191,2025-03-28,returned
9150,3397,213,2025-06-21,completed
9151,4592,421,2025-04-07,cancelled
9152,64,155,2025-05-02,completed
9153,246,258,2025-06-20,returned
9154,417,151,2025-05-27,pending
9155,651,243,2025-05-09,completed
9156,3036,467,2025-05-04,cancelled
9157,3863,287,2025-04-01,cancelled
9158,1300,48,2025-04-07,returned
9159,4777,119,2025-06-21,pending
9160,3203,285,2025-06-06,returned
9161,379,399,2025-06-06,pending
9162,562,343,2025-06-11,returned
9163,296,269,2025-04-23,cancelled
9164,201,46,2025-05-07,completed
9165,3020,191,2025-06-19,pending
9166,4893,41,2025-06-06,completed
9167,885,190,2025-03-31,pending
9168,1419,23,2025-04-05,pending
9169,3326,146,2025-06-04,completed
9170,271,313,2025-04-26,pending
9171,1945,363,2025-04-09,pending
9172,4675,222,2025-05-12,pending
9173,4095,301,2025-04-10,completed
9174,1516,466,2025-06-11,completed
9175,1935,279,2025-04-10,returned
9176,4250,87,2025-03-25,completed
9177,4585,273,2025-05-21,pending
9178,4328,153,2025-05-05,cancelled
9179,3685,267,2025-05-27,completed
9180,3377,396,2025-05-16,returned
9181,3542,207,2025-04-20,pending
9182,2237,451,2025-06-21,pending
9183,65,279,2025-05-26,pending
9184,2450,263,2025-05-19,completed
9185,1521,151,2025-06-11,pending
9186,3316,223,2025-06-12,cancelled
9187,3939,143,2025-05-29,pending
9188,3384,158,2025-06-15,cancelled
9189,246,132,2025-05-30,returned
9190,4578,100,2025-04-26,pending
9191,4055,307,2025-04-23,returned
9192,3330,123,2025-04-29,returned
9193,4866,402,2025-06-06,cancelled
9194,4246,48,2025-04-02,returned
9195,3635,423,2025-04-04,cancelled
9196,2234,313,2025-04-05,pending
9197,2549,199,2025-04-13,returned
9198,724,157,2025-06-19,cancelled
9199,3146,418,2025-05-25,pending
9200,4662,316,2025-05-06,cancelled
9201,2043,48,2025-04-17,cancelled
9202,2706,414,2025-05-19,returned
9203,3305,160,2025-06-19,pending
9204,1606,315,2025-04-23,cancelled
9205,84,483,2025-04-24,pending
9206,3104,406,2025-06-09,completed
9207,4551,481,2025-05-18,returned
9208,2198,393,2025-06-16,returned
9209,3199,215,2025-04-11,completed
9210,998,339,2025-03-24,pending
9211,1140,296,2025-06-16,pending
9212,1991,341,2025-04-09,pending
9213,2182,197,2025-06-20,returned
9214,1126,96,2025-04-04,completed
9215,1856,240,2025-06-19,pending
9216,1888,249,2025-05-03,cancelled
9217,437,199,2025-04-29,completed
9218,1670,264,2025-04-27,returned
9219,4030,471,2025-04-13,cancelled
9220,4267,494,2025-04-12,cancelled
9221,4062,257,2025-05-28,pending
9222,422,476,2025-05-29,cancelled
9223,2701,168,2025-06-08,returned
9224,2667,346,2025-05-25,returned
9225,3272,334,2025-06-14,cancelled
9226,3772,258,2025-06-04,returned
9227,4601,347,2025-05-19,completed
9228,444,454,2025-05-03,cancelled
9229,2764,35,2025-05-29,pending
9230,3241,327,2025-06-14,returned
9231,3477,134,2025-03-29,cancelled
9232,4929,136,2025-04-21,pending
9233,3394,469,2025-06-18,pending
9234,1357,240,2025-05-18,completed
9235,3012,211,2025-05-02,completed
9236,2092,493,2025-06-08,returned
9237,2910,99,2025-06-07,cancelled
9238,2075,91,2025-06-19,completed
9239,504,150,2025-06-15,pending
9240,720,351,2025-05-15,returned
9241,3630,129,2025-05-28,returned
9242,818,444,2025-04-30,cancelled
9243,1125,26,2025-05-05,pending
9244,2669,43,2025-05-19,completed
9245,4683,498,2025-04-04,cancelled
9246,178,412,2025-05-20,cancelled
9247,3350,192,2025-05-27,completed
9248,1929,115,2025-06-02,cancelled
9249,4484,164,2025-05-28,completed
9250,4452,45,2025-04-01,cancelled
9251,1537,468,2025-06-14,pending
9252,1523,364,2025-06-07,returned
9253,3468,211,2025-06-09,pending
9254,1526,438,2025-04-15,returned
9255,4842,355,2025-03-27,completed
9256,2287,66,2025-03-27,pending
9257,1675,281,2025-06-10,completed
9258,13,206,2025-03-26,completed
9259,4141,316,2025-05-24,completed
9260,4023,23,2025-04-16,completed
9261,2979,78,2025-03-27,pending
9262,4941,42,2025-06-05,cancelled
9263,2864,236,2025-04-09,cancelled
9264,4755,426,2025-06-15,returned
9265,2965,317,2025-04-21,completed
9266,2735,434,2025-04-23,pending
9267,3876,10,2025-04-27,pending
9268,2879,316,2025-04-30,returned
9269,784,491,2025-06-04,completed
9270,2376,111,2025-05-26,cancelled
9271,4128,421,2025-04-01,pending
9272,367,160,2025-04-11,completed
9273,3965,246,2025-06-07,cancelled
9274,1012,114,2025-04-25,completed
9275,3508,40,2025-05-05,completed
9276,4878,385,2025-05-19,pending
9277,1147,56,2025-04-05,returned
9278,4504,301,2025-06-01,returned
9279,2356,174,2025-06-02,pending
9280,3768,57,2025-04-13,cancelled
9281,3662,123,2025-05-14,pending
9282,359,146,2025-04-09,pending
9283,678,313,2025-05-17,pending
9284,3633,145,2025-04-07,pending
9285,713,92,2025-06-03,returned
9286,3482,211,2025-04-09,cancelled
