order_item_id,order_id,product_id,qty,unit_price,line_total
50415,6300,848,1,11.44,57.2
50416,9359,1068,5,151.39,302.78
50417,10719,944,2,35.38,106.14
50418,7661,633,2,107.97,215.94
50419,9797,1451,4,1510.01,4530.03
50420,1414,1007,2,182.65,182.65
50421,14973,331,3,94.59,378.36
50422,4148,435,3,1055.5,5277.5
50423,13359,1434,4,542.76,1628.28
50424,4073,658,1,13.63,68.15
50425,3478,159,5,118.05,118.05
50426,18329,543,5,210.7,1053.5
50427,11419,1155,3,111.02,111.02
50428,2745,1002,3,924.77,1849.54
50429,11549,560,5,79.3,396.5
50430,1106,1286,5,156.47,782.35
50431,4669,277,3,94.81,189.62
50432,19094,337,4,84.35,253.05
50433,7141,1167,5,127.28,509.12
50434,12175,1162,3,126.31,252.62
50435,9374,1198,2,131.3,525.2
50436,1138,626,1,95.48,477.4
50437,240,536,2,88.61,177.22
50438,16887,772,5,47.96,239.8
50439,11261,385,4,678.21,2034.63
50440,2512,1350,2,31.88,127.52
50441,14268,1372,4,18.97,56.91
50442,8663,1287,4,32.24,128.96
50443,260,307,3,71.91,359.55
50444,17378,319,1,1563.13,3126.26
50445,18273,1111,4,116.27,581.35
50446,278,68,3,150.39,150.39
50447,12408,1319,4,97.76,195.52
50448,6638,1059,4,446.42,1785.68
50449,3000,840,2,149.62,598.48
50450,6617,250,4,17.36,17.36
50451,2204,776,2,149.73,449.19
50452,5351,239,3,90.2,90.2
50453,9533,865,3,137.7,275.4
50454,7825,510,4,35.05,140.2
50455,4325,1440,1,65.23,65.23
50456,15876,903,2,75.18,375.9
50457,9462,871,4,27.85,55.7
50458,7903,275,4,116.25,465.0
50459,17917,655,3,391.6,1174.8
50460,17429,1177,1,114.76,344.28
50461,18706,1269,5,181.78,545.34
50462,11015,696,1,24.37,48.74
50463,6080,553,3,194.21,388.42
50464,19481,308,2,109.13,436.52
50465,4173,1498,4,448.39,896.78
50466,1714,1205,1,84.03,252.09
50467,16593,473,3,131.24,262.48
50468,9828,168,4,277.61,1388.05
50469,15000,763,5,267.68,1338.4
50470,6392,406,3,226.2,226.2
50471,10172,1372,3,21.01,63.03
50472,18425,943,1,1639.82,6559.28
50473,14880,359,1,140.87,140.87
50474,11101,618,1,101.32,101.32
50475,12970,1072,4,1700.93,3401.86
50476,18880,937,3,60.23,180.69
50477,3942,1150,2,155.66,311.32
50478,13708,1232,4,162.57,162.57
50479,15050,1162,1,119.08,357.24
50480,6851,1259,2,114.84,459.36
50481,18624,718,5,2295.06,11475.3
50482,4150,1319,5,73.73,221.19
50483,18811,1111,3,90.56,90.56
50484,925,1040,4,93.83,187.66
50485,6537,72,3,49.51,99.02
50486,9411,1485,4,78.84,157.68
50487,4689,1161,3,73.4,367.0
50488,4196,1148,2,58.48,292.4
50489,14313,968,4,30.19,30.19
50490,18935,418,5,184.65,553.95
50491,14525,1101,1,65.66,328.3
50492,17658,1448,4,968.83,3875.32
50493,8556,928,4,191.52,191.52
50494,5736,403,4,22.71,90.84
50495,17865,630,1,206.41,206.41
50496,4934,1264,5,143.86,431.58
50497,4391,1228,1,140.42,280.84
50498,5097,155,5,22.82,114.1
50499,13891,927,4,276.64,1106.56
50500,10530,621,3,463.71,2318.55
50501,17368,1276,1,86.64,433.2
50502,13366,92,3,24.84,124.2
50503,17072,389,1,383.63,383.63
50504,15120,754,1,68.07,136.14
50505,7855,1238,5,63.81,63.81
50506,16938,1412,4,185.78,557.34
50507,10286,1078,5,148.63,445.89
50508,12819,768,1,1409.14,1409.14
50509,13583,1085,3,310.97,932.91
50510,13067,979,3,1764.66,7058.64
50511,8888,657,4,107.67,323.01
50512,19462,626,5,96.52,193.04
50513,16288,294,4,131.63,394.89
50514,11139,726,2,86.84,173.68
50515,7569,69,1,474.84,1899.36
50516,12838,1112,1,161.01,161.01
50517,1440,993,5,154.81,464.43
50518,5508,866,5,104.8,314.4
50519,4230,1492,5,108.36,216.72
50520,10994,1262,4,12.19,36.57
50521,1534,3,4,145.68,145.68
50522,8954,347,5,116.49,232.98
50523,6411,1436,4,181.06,362.12
50524,925,1449,2,981.62,3926.48
50525,10136,873,3,156.63,313.26
50526,18772,315,2,154.67,464.01
50527,7775,79,2,53.77,107.54
50528,5670,452,4,13.32,66.6
50529,5911,728,4,230.05,920.2
50530,6470,1429,1,798.2,3991.0
50531,11329,1418,5,47.01,141.03
50532,6656,1252,1,194.04,194.04
50533,5318,747,3,38.0,38.0
50534,18740,1490,1,105.96,105.96
50535,12218,274,1,284.98,854.94
50536,11069,477,5,51.81,259.05
50537,7220,126,3,1014.67,3044.01
50538,10164,869,3,91.84,367.36
50539,5445,1010,4,164.48,493.44
50540,8154,971,5,174.19,348.38
50541,10668,1205,3,82.89,331.56
50542,19477,861,3,213.13,639.39
50543,14718,1300,4,37.28,149.12
50544,15157,222,5,203.87,611.61
50545,14575,783,4,829.74,4148.7
50546,13693,466,5,173.09,346.18
50547,7,19,1,34.26,137.04
50548,4974,901,3,110.89,443.56
50549,5655,37,2,428.03,2140.15
50550,15999,97,5,104.74,314.22
50551,4110,817,1,105.43,105.43
50552,15132,1347,3,122.89,614.45
50553,16523,820,1,117.64,470.56
50554,15505,980,3,80.13,80.13
50555,16855,667,3,399.24,1197.72
50556,10839,1144,5,288.58,288.58
50557,13362,859,5,180.14,360.28
50558,6177,1043,1,166.41,166.41
50559,6669,1127,3,147.6,738.0
50560,11881,1129,1,81.84,81.84
50561,1579,726,4,83.95,335.8
50562,6960,627,1,29.25,117.0
50563,19196,1068,2,143.66,574.64
50564,1474,22,4,409.73,1638.92
50565,12931,1304,4,175.14,350.28
50566,10061,768,3,1471.8,5887.2
50567,7754,647,2,305.46,610.92
50568,8434,1305,4,1542.43,1542.43
50569,18834,1345,5,244.04,1220.2
50570,6040,1383,5,274.21,274.21
50571,8795,1000,4,263.52,263.52
50572,2088,685,5,319.84,1279.36
50573,13419,541,1,176.19,352.38
50574,17613,1259,2,104.31,104.31
50575,13364,443,3,1644.93,3289.86
50576,9904,534,2,32.72,98.16
50577,11005,371,5,903.52,4517.6
50578,19607,1083,4,113.25,226.5
50579,12801,945,5,707.67,707.67
50580,9014,616,4,263.27,1053.08
50581,16998,1264,4,141.67,425.01
50582,19655,865,1,150.12,300.24
50583,1994,1251,1,1954.74,5864.22
50584,16989,1137,4,12.0,12.0
50585,14839,703,5,825.46,825.46
50586,14929,622,2,159.93,639.72
50587,13016,1325,4,171.48,514.44
50588,12302,1020,1,87.81,439.05
50589,15652,1174,4,800.16,1600.32
50590,153,917,5,158.84,635.36
50591,17122,517,1,19.48,77.92
50592,11731,1264,4,126.44,505.76
50593,709,447,4,71.82,71.82
50594,6231,79,2,62.98,125.96
50595,3524,532,5,19.64,78.56
50596,9616,969,5,1960.29,3920.58
50597,16448,1251,1,1707.77,6831.08
50598,3915,287,3,12.48,12.48
50599,14920,1312,4,116.82,233.64
50600,10703,558,3,412.75,825.5
50601,10570,695,2,1118.35,1118.35
50602,7632,1322,5,330.03,1320.12
50603,8515,325,5,288.33,1441.65
50604,7037,1168,4,78.77,78.77
50605,8344,1266,2,178.81,894.05
50606,15435,603,1,133.99,401.97
50607,3762,558,5,362.22,362.22
50608,621,1143,2,179.11,358.22
50609,2905,265,1,68.04,340.2
50610,15965,1323,4,109.61,219.22
50611,6018,531,1,85.11,85.11
50612,8166,808,4,102.45,204.9
50613,5604,115,4,100.72,201.44
50614,8738,842,2,21.86,43.72
50615,7638,223,3,238.49,953.96
50616,4862,1446,1,97.51,292.53
50617,14984,348,4,70.35,70.35
50618,17068,370,1,172.65,172.65
50619,17179,458,3,59.05,59.05
50620,17989,669,3,150.87,150.87
50621,2884,1399,3,107.09,214.18
50622,474,762,2,442.05,442.05
50623,3284,1442,5,148.44,148.44
50624,16887,598,2,109.64,438.56
50625,18920,583,3,463.65,2318.25
50626,19480,965,5,26.13,78.39
50627,2271,1307,2,265.25,795.75
50628,6142,481,1,16.63,49.89
50629,19639,792,3,132.8,664.0
50630,10868,634,1,421.97,1265.91
50631,12921,18,5,100.94,403.76
50632,8666,1239,4,848.84,4244.2
50633,10723,1352,2,143.26,716.3
50634,15797,58,5,151.89,455.67
50635,7098,1390,5,130.94,392.82
50636,7280,1472,3,405.66,2028.3
50637,17973,1060,2,160.32,641.28
50638,17332,1258,1,21.75,65.25
50639,6730,1364,5,44.99,179.96
50640,5221,241,5,1016.78,3050.34
50641,16954,1396,5,1503.89,6015.56
50642,12689,785,1,182.44,729.76
50643,16139,776,1,208.73,834.92
50644,16686,309,1,163.19,815.95
50645,431,1117,5,171.87,859.35
50646,17248,100,2,84.01,252.03
50647,7575,1440,5,64.23,64.23
50648,8092,1179,2,123.84,371.52
50649,2477,1135,2,56.03,56.03
50650,13975,1395,1,169.13,507.39
50651,3396,1021,5,560.91,2243.64
50652,11618,768,4,1358.98,2717.96
50653,16211,416,4,235.73,1178.65
50654,19635,155,4,15.76,63.04
50655,16949,1052,3,75.59,226.77
50656,558,246,2,44.51,222.55
50657,11532,1028,1,655.09,1310.18
50658,14358,564,3,1512.35,1512.35
50659,4511,761,5,159.75,798.75
50660,5296,268,5,51.19,51.19
50661,7635,1226,1,155.19,775.95
50662,19845,1197,3,71.51,357.55
50663,15676,547,5,1096.81,2193.62
50664,12363,118,5,169.49,169.49
50665,13898,1419,4,30.11,150.55
50666,287,1277,1,388.96,1555.84
50667,5596,582,2,331.99,331.99
50668,8644,257,3,61.19,61.19
50669,18133,1296,2,28.36,85.08
50670,16001,524,1,984.94,2954.82
50671,17548,874,5,88.49,353.96
50672,15665,209,5,24.1,96.4
50673,12431,1185,3,367.9,735.8
50674,17793,611,5,144.96,144.96
50675,3009,1095,3,167.99,503.97
50676,10063,482,4,243.52,974.08
50677,11122,972,3,192.34,961.7
50678,19954,580,5,423.78,2118.9
50679,6299,373,1,136.8,273.6
50680,9214,129,2,99.17,198.34
50681,2782,1102,1,98.28,196.56
50682,9375,707,4,299.17,1196.68
50683,17246,817,5,91.8,367.2
50684,9316,174,3,88.63,265.89
50685,4421,1146,4,1514.24,1514.24
50686,12110,761,5,181.02,905.1
50687,3838,853,4,133.22,133.22
50688,2985,250,2,24.18,24.18
50689,3805,171,1,910.03,910.03
50690,10341,1162,3,115.37,230.74
50691,9490,562,2,209.87,209.87
50692,12694,787,2,1521.63,3043.26
50693,17748,1486,3,207.96,207.96
50694,16806,454,4,407.7,1223.1
50695,5457,824,5,184.65,369.3
50696,9086,1107,3,95.52,95.52
50697,1173,46,2,139.62,558.48
50698,582,340,1,142.54,712.7
50699,14050,921,3,1097.78,2195.56
50700,11833,1224,1,32.56,32.56
50701,13306,1165,3,111.09,222.18
50702,13819,227,2,185.79,928.95
50703,19861,843,3,177.09,177.09
50704,1775,357,1,97.64,195.28
50705,16343,488,3,544.02,1632.06
50706,19944,967,1,151.38,151.38
50707,2835,898,1,62.01,124.02
50708,19957,981,3,54.45,272.25
50709,8229,957,3,83.4,83.4
50710,19805,675,4,13.67,41.01
50711,1265,138,3,25.91,103.64
50712,2940,732,2,104.13,312.39
50713,18041,1445,3,157.87,315.74
50714,18246,337,2,84.04,336.16
50715,4775,632,4,211.36,422.72
50716,6411,1373,2,50.99,50.99
50717,8551,672,2,17.49,69.96
50718,14049,1387,2,239.05,239.05
50719,10036,1330,3,64.63,323.15
50720,2154,958,4,266.12,266.12
50721,9085,820,5,149.95,149.95
50722,19523,1257,1,36.91,147.64
50723,1388,1023,5,116.71,350.13
50724,5546,369,3,89.82,269.46
50725,795,136,3,83.59,334.36
50726,10536,103,5,50.12,200.48
50727,12022,527,2,317.47,1269.88
50728,10043,212,4,149.4,149.4
50729,17556,855,4,142.86,142.86
50730,3541,1084,4,129.0,129.0
50731,8268,761,4,123.82,371.46
50732,11446,568,2,83.67,251.01
50733,15435,728,4,202.01,606.03
50734,15495,26,5,70.44,352.2
50735,3250,406,2,302.0,1510.0
50736,18680,1188,5,398.04,1990.2
50737,7510,131,3,196.71,786.84
50738,9033,754,2,57.37,114.74
50739,17167,509,5,1202.16,4808.64
50740,7438,484,4,110.34,441.36
50741,5653,58,4,146.03,438.09
50742,8421,788,3,115.35,230.7
50743,15222,992,4,14.34,43.02
50744,12331,30,1,147.82,295.64
50745,2395,251,4,177.56,177.56
50746,8774,1304,5,172.98,345.96
50747,1766,1124,3,1726.27,3452.54
50748,9106,234,4,208.93,417.86
50749,11072,837,5,199.05,995.25
50750,17603,664,1,110.82,554.1
50751,6823,367,3,177.26,354.52
50752,5551,1433,2,100.8,403.2
50753,2005,272,2,61.71,123.42
50754,4221,593,2,23.46,93.84
50755,6287,750,2,122.38,367.14
50756,17276,1013,1,154.09,616.36
50757,6457,635,2,122.16,610.8
50758,294,470,5,36.06,144.24
50759,9953,110,2,178.78,178.78
50760,13511,1462,5,1864.1,7456.4
50761,15574,1247,1,125.33,250.66
50762,4471,270,2,126.21,252.42
50763,17703,484,5,95.46,95.46
50764,17993,942,4,197.05,985.25
50765,19176,774,2,140.76,281.52
50766,1052,689,2,321.07,321.07
50767,1480,452,2,10.71,42.84
50768,14781,372,5,767.42,3069.68
50769,18599,1387,4,302.76,605.52
50770,14877,331,1,101.52,203.04
50771,18625,497,1,49.9,249.5
50772,6573,332,2,534.65,2138.6
50773,7999,285,5,216.9,216.9
50774,18963,894,1,171.49,171.49
50775,3756,664,1,141.3,565.2
50776,9698,784,3,658.7,658.7
50777,2472,332,3,409.73,2048.65
50778,5333,1020,4,71.81,215.43
50779,16986,361,3,44.77,179.08
50780,9175,771,1,1845.81,1845.81
50781,18325,153,1,61.49,184.47
50782,9950,396,5,887.89,887.89
50783,4433,1422,5,49.3,147.9
50784,7980,1076,1,72.21,144.42
50785,18078,511,4,1537.35,3074.7
50786,7134,777,4,169.39,846.95
50787,16600,682,2,1388.02,5552.08
50788,7672,1419,5,29.51,147.55
50789,17054,1210,3,194.87,779.48
50790,4059,53,5,166.97,500.91
50791,17305,1197,2,58.33,58.33
50792,6337,1105,4,163.19,489.57
50793,2096,883,1,199.15,199.15
50794,1668,1032,2,481.81,2409.05
50795,15642,1193,5,80.69,322.76
50796,915,989,5,38.17,76.34
50797,11545,1188,2,399.65,799.3
50798,15397,1252,1,156.98,156.98
50799,2016,880,1,19.69,39.38
50800,12777,1311,3,419.37,1258.11
50801,3176,1092,2,59.93,239.72
50802,2003,1102,2,87.22,174.44
50803,10289,320,2,113.68,341.04
50804,13338,1373,1,50.87,152.61
50805,18976,684,4,257.92,1289.6
50806,13976,1029,4,105.54,316.62
50807,13150,1447,4,1337.65,5350.6
50808,14260,261,4,101.77,305.31
50809,17115,33,1,32.66,163.3
50810,12958,187,4,217.27,434.54
50811,4541,423,5,31.45,31.45
50812,10348,1250,5,94.17,470.85
50813,10182,744,3,62.51,187.53
50814,17318,144,5,141.58,141.58
50815,215,506,1,46.45,139.35
50816,13968,958,3,344.14,688.28
50817,16575,353,3,256.32,768.96
50818,7972,735,3,962.55,962.55
50819,9304,228,4,260.82,521.64
50820,17737,696,1,33.75,101.25
50821,952,1315,5,120.3,360.9
50822,5916,678,3,89.22,446.1
50823,12618,1005,3,66.24,331.2
50824,10485,93,5,71.82,71.82
50825,1360,999,1,88.74,443.7
50826,6592,323,5,1099.75,2199.5
50827,17278,1479,3,184.07,184.07
50828,5680,258,2,20.44,102.2
50829,5681,390,3,103.58,517.9
50830,6738,986,3,160.38,481.14
50831,19860,673,3,173.35,520.05
50832,4125,813,1,125.86,503.44
50833,13225,398,4,492.5,492.5
50834,11902,317,5,263.48,1317.4
50835,13372,738,1,101.61,304.83
50836,12977,812,5,156.89,784.45
50837,13916,493,3,42.76,213.8
50838,2847,120,3,169.3,507.9
50839,13933,184,4,139.33,139.33
50840,9280,839,1,12.95,38.85
50841,19334,959,3,170.79,341.58
50842,6795,210,5,2226.99,6680.97
50843,3093,667,5,393.0,1572.0
50844,13853,1146,5,1559.99,6239.96
50845,5350,305,4,48.96,146.88
50846,18620,1046,4,30.15,30.15
50847,8421,398,3,567.46,2837.3
50848,11875,561,2,96.97,290.91
50849,8803,596,5,165.85,331.7
50850,1235,1340,2,1482.9,2965.8
50851,17719,735,2,869.29,869.29
50852,2237,541,5,206.11,824.44
50853,1228,687,2,97.06,97.06
50854,1883,688,2,157.63,630.52
50855,9697,933,1,192.14,576.42
50856,16684,1378,3,41.93,125.79
50857,17962,44,2,94.3,94.3
50858,8023,11,5,283.37,566.74
50859,10415,176,4,48.81,97.62
50860,2763,472,3,154.67,309.34
50861,15036,1204,2,226.31,226.31
50862,17447,596,3,176.56,353.12
50863,1509,453,1,15.9,63.6
50864,8495,1496,5,150.86,150.86
50865,14127,1459,5,197.44,592.32
50866,19959,1402,4,104.51,313.53
50867,6281,793,4,50.2,200.8
50868,11843,1157,2,2204.79,8819.16
50869,8194,267,2,127.59,127.59
50870,17471,215,2,1468.98,2937.96
50871,5699,424,2,212.4,424.8
50872,18890,294,1,150.93,301.86
50873,10922,427,2,443.66,1330.98
50874,10749,628,2,29.98,59.96
50875,5986,107,2,104.05,520.25
50876,980,139,5,1952.76,5858.28
50877,688,517,1,25.47,76.41
50878,8660,897,1,186.18,930.9
50879,12149,940,4,536.21,1608.63
50880,17639,221,5,94.67,94.67
50881,6249,1140,4,398.66,1594.64
50882,5732,1477,2,111.48,111.48
50883,11811,949,4,34.23,171.15
50884,430,1125,4,272.77,1091.08
50885,1526,127,4,52.38,261.9
50886,3603,996,2,48.99,48.99
50887,12559,1415,4,160.83,160.83
50888,12821,1169,2,1679.94,8399.7
50889,494,995,1,214.71,1073.55
50890,18233,126,5,962.3,962.3
50891,1316,742,2,199.44,797.76
50892,18702,327,4,667.91,2003.73
50893,15946,774,5,156.07,468.21
50894,14353,286,5,62.23,311.15
50895,17679,441,5,169.58,847.9
50896,8395,1363,5,24.34,24.34
50897,2165,1500,5,11.82,23.64
50898,4169,269,1,87.98,175.96
50899,5743,741,4,274.12,1370.6
50900,6962,1221,4,42.37,169.48
50901,18821,1022,5,245.17,1225.85
50902,4863,593,4,25.31,101.24
50903,9066,719,4,22.47,89.88
50904,19220,372,4,835.9,835.9
50905,3250,1172,4,108.02,108.02
50906,11845,1226,4,170.15,850.75
50907,2228,686,5,101.64,203.28
50908,11508,1423,1,46.97,234.85
50909,18589,1413,3,68.53,137.06
50910,4157,1360,5,197.59,790.36
50911,6266,532,2,24.42,48.84
50912,1003,1242,5,54.3,162.9
50913,665,1219,4,1960.67,9803.35
50914,1977,1377,2,67.19,268.76
50915,3428,749,4,15.66,78.3
50916,565,563,1,1051.05,5255.25
50917,6746,1446,1,132.58,530.32
50918,12058,1487,2,178.42,713.68
50919,19246,224,3,480.89,1442.67
50920,2096,230,3,45.53,45.53
50921,12019,959,4,229.56,918.24
50922,2808,1245,4,222.29,666.87
50923,3397,276,5,95.37,95.37
50924,6767,93,5,72.95,218.85
50925,16530,345,3,216.45,1082.25
50926,8414,158,3,203.15,406.3
50927,4022,1193,1,70.38,140.76
50928,17717,289,5,132.18,660.9
50929,8430,207,4,273.26,1366.3
50930,2148,1067,4,162.43,812.15
50931,15062,213,1,1786.24,3572.48
50932,6350,353,2,218.92,218.92
50933,7823,434,2,30.94,123.76
50934,6070,268,1,61.29,122.58
50935,11443,766,5,98.28,98.28
50936,763,422,3,129.16,387.48
50937,2548,320,2,86.69,433.45
50938,11737,299,1,41.93,41.93
50939,652,787,2,1779.2,1779.2
50940,2593,1092,3,51.23,204.92
50941,12098,68,3,140.7,562.8
50942,8821,1318,3,119.98,119.98
50943,10193,878,5,76.8,384.0
50944,4893,964,3,417.37,1252.11
50945,14618,753,2,43.73,174.92
50946,5043,186,3,174.87,874.35
50947,10986,228,3,226.09,1130.45
50948,14852,1433,3,89.51,179.02
50949,17205,1467,4,136.84,410.52
50950,15483,416,5,201.29,201.29
50951,511,115,4,67.77,203.31
50952,16968,656,1,196.94,984.7
50953,14026,1016,1,151.17,151.17
50954,7414,339,4,386.09,386.09
50955,15697,379,1,31.59,94.77
50956,14088,34,3,103.31,309.93
50957,14746,74,4,70.29,281.16
50958,10904,556,1,135.65,542.6
50959,12083,658,1,9.83,9.83
50960,15530,721,1,195.15,975.75
50961,1656,371,3,901.13,1802.26
50962,999,1366,3,130.68,392.04
50963,5942,677,4,178.9,536.7
50964,10254,13,4,84.69,338.76
50965,17534,482,4,205.24,820.96
50966,259,1006,5,61.75,247.0
50967,12466,8,3,263.99,527.98
50968,12091,340,4,184.68,369.36
50969,5348,1465,4,38.85,38.85
50970,10668,1154,1,53.16,106.32
50971,15935,221,1,106.13,106.13
50972,3544,1264,4,124.19,496.76
50973,15018,48,2,1082.55,3247.65
50974,6467,1086,5,645.3,645.3
50975,9499,315,5,166.11,830.55
50976,13162,580,4,471.86,943.72
50977,18929,96,2,309.2,1236.8
50978,14018,428,1,363.61,1454.44
50979,8514,1192,5,121.4,121.4
50980,1267,999,3,71.06,284.24
50981,14063,373,2,123.66,370.98
50982,14438,405,2,218.04,436.08
50983,6665,1259,2,117.95,353.85
50984,5589,1157,5,1859.25,1859.25
50985,14905,1273,4,53.42,53.42
50986,18295,616,3,254.11,1016.44
50987,3838,646,1,62.0,62.0
50988,4780,460,5,643.44,3217.2
50989,16590,150,2,154.32,617.28
50990,4067,966,3,142.1,142.1
50991,3265,838,5,149.18,447.54
50992,14123,892,5,332.07,1328.28
50993,3813,209,2,31.22,124.88
50994,15226,1163,3,201.39,402.78
50995,12434,300,1,78.67,157.34
50996,2039,335,3,1042.29,1042.29
50997,4194,806,2,1442.76,4328.28
50998,17705,820,4,138.22,552.88
50999,3219,630,4,195.89,587.67
51000,5846,1441,5,125.48,250.96
51001,14809,423,3,34.72,69.44
51002,7772,1218,2,145.32,145.32
51003,16939,737,5,38.15,152.6
51004,17902,509,4,1313.31,6566.55
51005,11604,128,3,80.12,160.24
51006,157,1394,5,195.67,587.01
51007,19872,1322,1,408.06,816.12
51008,1581,243,4,96.31,481.55
51009,16598,1291,2,58.3,233.2
51010,10580,309,2,174.49,523.47
51011,5222,984,3,256.39,512.78
51012,3126,567,5,120.89,483.56
51013,8985,500,1,1253.17,1253.17
51014,19850,543,3,194.53,583.59
51015,2153,142,3,126.29,505.16
51016,13574,1324,5,335.24,1005.72
51017,19614,1162,2,155.65,622.6
51018,3716,1016,1,123.82,495.28
51019,4348,859,1,166.56,333.12
51020,12654,110,3,187.3,187.3
51021,11648,1221,4,38.32,76.64
51022,13147,498,2,28.53,57.06
51023,2707,423,5,39.25,117.75
51024,8045,1159,1,38.9,116.7
51025,16193,1066,4,59.7,119.4
51026,4826,1238,2,82.81,331.24
51027,10816,1194,3,36.75,36.75
51028,4961,383,3,28.43,85.29
51029,15934,1418,2,52.94,52.94
51030,5849,1076,1,75.23,376.15
51031,4352,1033,4,36.05,108.15
51032,19907,1045,3,209.86,839.44
51033,13427,727,1,170.37,340.74
51034,13670,1438,3,161.57,646.28
51035,6441,674,3,103.66,310.98
51036,3665,1201,5,187.42,187.42
51037,5067,828,5,116.15,116.15
51038,1650,174,3,83.36,83.36
51039,13241,903,2,86.74,86.74
51040,17712,8,3,266.01,1330.05
51041,9596,1142,5,144.64,289.28
51042,932,16,1,51.65,51.65
51043,13180,131,3,231.23,693.69
51044,11564,60,5,158.54,792.7
51045,14308,1242,2,59.6,119.2
51046,14453,236,1,54.75,54.75
51047,9457,1349,1,56.86,113.72
51048,16908,1065,5,19.46,97.3
51049,4413,461,5,116.96,350.88
51050,10886,1232,1,157.39,157.39
51051,11507,491,5,56.47,169.41
51052,14523,497,5,43.86,131.58
51053,4156,1222,3,124.25,497.0
51054,7328,361,4,45.23,135.69
51055,16503,450,2,306.93,306.93
51056,10612,1131,3,164.0,492.0
51057,14045,1299,5,83.64,250.92
51058,14019,1180,4,1343.17,6715.85
51059,15608,592,1,211.68,1058.4
51060,1500,596,1,148.19,740.95
51061,18707,567,3,124.91,374.73
51062,3563,206,2,64.44,257.76
51063,10604,1198,1,152.17,608.68
51064,18562,1217,2,306.88,1534.4
51065,3274,124,5,223.55,894.2
51066,8387,995,2,195.44,195.44
51067,8636,357,5,112.43,337.29
51068,8922,1166,3,163.05,815.25
51069,7138,1326,2,57.44,57.44
51070,7943,26,2,75.18,75.18
51071,5693,67,5,217.96,653.88
51072,19923,1022,1,252.62,252.62
51073,3277,1341,4,214.2,214.2
51074,4598,575,2,127.22,381.66
51075,12761,416,3,179.84,719.36
51076,16059,305,1,58.81,117.62
51077,1573,406,5,242.0,242.0
51078,11858,866,4,102.4,307.2
51079,17644,1059,4,483.68,1451.04
51080,11061,560,1,65.34,130.68
51081,14301,483,4,50.11,250.55
51082,247,609,1,103.52,414.08
51083,1027,725,2,364.47,1093.41
51084,4454,385,1,635.38,1270.76
51085,12972,224,2,406.0,2030.0
51086,1222,1165,4,109.75,329.25
51087,3572,216,4,1217.72,1217.72
51088,16734,882,5,76.62,306.48
51089,9667,14,1,114.71,458.84
51090,4490,632,4,185.34,556.02
51091,19688,1094,3,61.0,244.0
51092,19799,669,4,183.24,183.24
51093,4521,374,3,104.86,524.3
51094,15140,1171,1,1227.82,2455.64
51095,11887,1110,1,128.44,128.44
51096,9358,1471,4,82.18,410.9
51097,10690,172,2,66.95,66.95
51098,11875,1459,3,215.57,646.71
51099,18968,1113,2,293.54,587.08
51100,18278,341,1,119.46,358.38
51101,9939,1009,1,266.04,1064.16
51102,15952,1174,2,742.96,3714.8
51103,6401,744,1,50.7,253.5
51104,6084,1166,1,156.36,625.44
51105,10311,867,5,74.13,370.65
51106,15310,984,1,247.21,1236.05
51107,6780,1058,3,155.42,466.26
51108,3526,485,2,85.51,342.04
51109,3560,367,2,158.32,791.6
51110,7964,1260,2,1141.03,3423.09
51111,10787,1226,5,144.89,434.67
51112,4540,84,5,23.48,70.44
51113,11195,863,4,87.79,263.37
51114,9,602,1,72.17,144.34
51115,17435,1453,4,42.25,126.75
51116,4016,895,4,159.98,319.96
51117,14856,521,2,165.39,330.78
51118,798,1212,5,508.3,1524.9
51119,2701,964,5,443.86,2219.3
51120,3392,1229,3,353.62,1060.86
51121,3839,1231,1,232.96,465.92
51122,7756,1221,2,32.09,64.18
51123,10607,748,3,140.35,140.35
51124,18300,775,5,123.57,123.57
51125,2957,1471,3,64.19,256.76
51126,16134,825,3,114.9,114.9
51127,7263,499,5,81.65,408.25
51128,13553,1207,3,126.7,633.5
51129,8083,1165,5,97.98,97.98
51130,4962,1203,4,112.51,450.04
51131,84,855,2,135.1,270.2
51132,850,1007,2,199.78,399.56
51133,8118,1354,1,208.35,416.7
51134,17702,174,4,90.87,181.74
51135,3427,1072,2,1595.85,4787.55
51136,19293,1023,3,131.5,263.0
51137,7017,496,5,57.29,229.16
51138,10184,351,2,138.24,552.96
51139,18402,1433,5,82.34,247.02
51140,15338,975,3,50.13,100.26
51141,1682,1181,1,348.18,1392.72
51142,17065,491,4,49.7,49.7
51143,9091,1136,2,49.7,99.4
51144,9559,376,2,1749.17,6996.68
51145,3664,1200,4,226.35,679.05
51146,14255,900,4,69.23,69.23
51147,2091,1048,1,109.11,545.55
51148,12108,1423,2,36.52,36.52
51149,10401,622,3,131.56,263.12
51150,9616,242,3,12.82,64.1
51151,8581,1287,3,29.56,29.56
51152,1200,120,1,139.01,695.05
51153,1773,880,5,18.66,37.32
51154,15502,995,4,221.35,664.05
51155,6863,1342,3,34.94,34.94
51156,6070,565,2,58.16,174.48
51157,7688,691,3,163.8,327.6
51158,19460,1323,5,95.98,287.94
51159,4949,625,4,124.78,124.78
51160,12316,1398,5,204.91,614.73
51161,9549,496,4,55.98,279.9
51162,5889,1164,1,115.02,345.06
51163,3652,1154,5,47.28,94.56
51164,3795,779,3,139.26,278.52
51165,3871,1000,2,250.37,250.37
51166,13967,780,4,174.04,696.16
